Zip,Centroid Latitude,Centroid Longitude
791,18.1367817,-65.8214763
794,18.2000184,-66.3092822
795,18.0604942,-66.5006238
901,18.4653693,-66.1046134
906,18.4644597,-66.0949949
907,18.4525526,-66.0778379
909,18.4416104,-66.0671322
911,18.4511592,-66.0561992
55447,45.0010956,-93.4895611
55448,45.1936028,-93.3004455
55449,45.175938,-93.1840182
55450,44.8720843,-93.2289933
55454,44.9695244,-93.241219
55455,44.9719823,-93.2334415
55601,47.2356375,-91.3659531
55602,47.3498713,-91.8864569
55603,47.5464991,-91.2511866
55604,47.9790982,-90.5996087
55605,47.9652885,-89.737133
55606,47.934516,-89.9888589
55607,47.5631905,-91.4173243
55609,46.9672416,-91.7788547
55612,47.7697243,-90.7014415
55613,47.5816307,-90.9221638
55614,47.3682434,-91.3759953
55615,47.7641421,-90.8957479
47325,39.6911625,-85.0202426
47326,40.5486799,-84.967266
47327,39.8274279,-85.1751008
47330,39.7862491,-85.0222564
47331,39.6240838,-85.157338
47334,40.1186816,-85.5245944
47335,39.8125369,-85.205175
47336,40.3866661,-85.2103598
47337,39.8024764,-85.437276
47338,40.3424158,-85.3374248
47339,39.9997007,-85.1348685
47340,40.1807571,-85.1336635
47341,39.9723195,-84.8917344
47342,40.3285804,-85.5079828
11967,40.7947779,-72.8754767
8341,39.5254243,-74.9530204
8343,39.6363478,-75.1675605
8344,39.5617448,-74.9860375
8345,39.2824275,-75.160409
8346,39.5682653,-74.849166
8348,39.3099326,-74.9713647
21811,38.3188766,-75.2167413
8349,39.2738645,-75.0713073
8350,39.4930009,-74.8918203
8352,39.4757319,-75.1279798
8353,39.4624183,-75.2924402
29482,32.7645018,-79.8549872
29483,33.0571717,-80.1822277
29485,32.9479227,-80.1899183
29487,32.6576817,-80.1839478
29488,32.9067633,-80.6728361
29492,32.9039411,-79.9028475
29493,33.0341432,-80.8428438
29501,34.2059327,-79.8262599
29505,34.1300663,-79.6888932
29506,34.2213774,-79.6503362
29510,33.4543125,-79.6131213
29511,33.9757318,-79.1227159
29512,34.619033,-79.7180406
29516,34.4373908,-79.6282161
29518,33.7886078,-79.8479751
29519,34.0186372,-79.3598205
29520,34.6794863,-79.9272923
29525,34.5524152,-79.5408849
29526,33.8474056,-78.9470931
29527,33.7850833,-79.1401758
29530,33.9960545,-79.7400748
29532,34.2803324,-79.8693435
29536,34.4195023,-79.3730478
29540,34.3838317,-79.8504618
29541,34.064949,-79.7407503
29543,34.2876049,-79.2659269
29544,34.0084962,-79.025271
29545,34.16366,-78.9664772
29546,33.8838453,-79.349409
29547,34.4962873,-79.3348288
29550,34.399975,-80.0828058
67352,37.3076604,-96.2367271
67353,37.3083806,-96.3171933
67354,37.2094403,-95.4091844
67355,37.0467531,-96.0107472
67356,37.1762572,-95.1457719
67357,37.3459287,-95.2616173
67360,37.0380238,-96.1065607
67361,37.1376437,-96.2176068
67363,37.33946,-95.7230477
67364,37.0604048,-95.8104241
67401,38.8318319,-97.6545502
67410,38.9564764,-97.2190895
67416,38.6730585,-97.5821196
67417,39.4445848,-97.545188
67418,39.1748875,-98.0464526
67420,39.400935,-98.0854677
67422,39.0210441,-97.585203
67423,38.9512375,-97.9753216
67425,38.7820251,-97.9079875
67427,38.498463,-98.3993458
67428,38.3696323,-97.4178626
67430,39.5310907,-98.4249138
67431,38.9510459,-97.0124249
67432,39.3293432,-97.1933876
67436,39.2697045,-97.7358096
67437,39.5102934,-98.5559727
67438,38.4959181,-97.2834064
67439,38.7491368,-98.2205013
67441,38.8785913,-97.1028319
15480,39.9856213,-79.7735665
15482,40.060743,-79.7657244
15483,40.0830842,-79.8507926
15484,39.8926889,-79.7836768
15486,40.025886,-79.7111641
15489,39.9663811,-79.6960552
15490,40.0723769,-79.454483
15492,40.1183047,-79.7642982
15501,40.0397422,-79.1298196
15502,40.0339596,-79.2370933
15510,39.9669684,-79.0400356
15520,40.1063669,-79.0605391
15521,40.208045,-78.630355
15522,39.9417327,-78.548408
15530,39.9408086,-78.9240266
50635,42.2020606,-92.6993218
50636,42.8973817,-92.8107328
50638,42.3567403,-92.7939553
50641,42.6065497,-91.9200326
17931,40.7864914,-76.2145748
17933,40.6044853,-76.2431947
17934,40.7954315,-76.2147175
17935,40.7961401,-76.2796821
17936,40.7501156,-76.3399296
17938,40.6530701,-76.5170831
17941,40.685722,-76.6091837
17943,40.7566349,-76.3877939
98817,47.7923893,-119.9935939
98819,48.6154775,-119.821054
98821,47.5497158,-120.5586156
83854,47.719876,-116.9699946
98822,47.9790505,-120.6233271
83855,46.9947837,-116.8881543
98823,47.3102891,-119.6517906
98824,47.0777907,-119.8586686
83856,48.2973271,-116.9109001
83857,46.897098,-116.7962867
83858,47.863047,-116.949403
98826,47.7831453,-120.8431675
83860,48.1805413,-116.5362234
98827,48.868662,-119.7707225
98828,47.3100779,-120.178259
98829,48.2972846,-119.805681
98830,47.8953656,-119.5232463
98831,47.9367589,-120.136253
98832,47.3716297,-119.0242486
98833,48.772912,-120.6401943
98834,48.1203351,-120.0664026
98836,47.471923,-120.4384747
83861,47.2646019,-116.5405662
98837,47.1499024,-119.3059719
83864,48.4765537,-116.5141517
83866,47.1550837,-116.4247201
83867,47.5121235,-115.9469349
83868,47.5558545,-116.1749288
83869,47.9823445,-116.8923579
98840,48.3151294,-119.5799423
83870,47.1258724,-116.8315262
83871,46.7419,-116.7427521
83872,46.8674956,-116.9769588
98841,48.3576925,-119.2747687
83873,47.5829146,-115.8435287
57380,43.0306177,-98.2985502
57381,44.391041,-98.7374541
57382,44.0651322,-98.6590439
57383,43.724481,-98.7336405
57384,44.419088,-98.4929914
57385,44.0453038,-98.2867419
57386,44.5057215,-98.0061764
57401,45.4823353,-98.53254
57420,45.29276,-100.1490464
57421,45.755478,-97.9070634
57422,45.4196927,-97.9094709
57424,45.0064707,-98.5644475
57426,45.7379523,-98.4955908
57427,45.4805471,-98.3185762
57428,45.452705,-99.67822
57429,45.1747566,-98.2974448
57430,45.8126925,-97.7195803
57432,45.6828669,-98.0310464
57433,45.6382414,-98.3207646
57434,45.1762468,-98.0722852
57435,45.1868903,-98.9088966
57436,44.863792,-98.0785402
57437,45.7961374,-99.6040779
57438,45.059381,-99.1589278
57439,45.331675,-98.0651123
57440,44.8564777,-98.271979
57441,45.8292808,-98.5279024
57442,45.0617501,-100.1581395
57445,45.4655374,-98.1149671
57446,45.8708279,-98.1526696
57448,45.6362853,-99.41063
57449,45.7374085,-98.1761571
57450,45.2259963,-99.8483917
57451,45.4284899,-98.9491154
57452,45.5293974,-99.8628521
57454,45.6102399,-97.7835313
57455,45.00698,-99.6830391
57456,45.7355966,-98.9800821
35565,34.2369604,-87.5634017
60423,41.4773492,-87.8324186
60424,41.1641482,-88.3277155
60425,41.545508,-87.6116986
32257,30.1893553,-81.6124664
32258,30.1407121,-81.5517116
32259,30.0757168,-81.58613
32266,30.3173856,-81.4090664
32277,30.3774496,-81.5939474
32301,30.4222341,-84.2585734
32303,30.515518,-84.3416409
32304,30.4519713,-84.3527721
32305,30.349834,-84.279348
32308,30.4774793,-84.2269957
32309,30.5668301,-84.0976491
32310,30.3854356,-84.5121811
32311,30.39005,-84.1810353
32312,30.6052833,-84.2295624
32317,30.4704805,-84.1166942
32320,29.7317338,-85.1118722
32321,30.26544,-84.9796655
32322,29.8173716,-84.7703103
32323,29.891511,-84.6137326
32324,30.6547593,-84.7832469
32327,30.1822613,-84.3053266
73049,35.587212,-97.313952
73050,35.9386972,-97.2638153
71744,33.4968029,-92.4801628
71745,33.5008182,-92.3960993
73051,35.0318072,-97.2463633
71747,33.0607281,-92.2028798
71749,33.071881,-92.818579
71751,33.411484,-92.7602598
73052,34.8335353,-97.5890448
71752,33.391416,-93.1917678
73053,35.3559081,-98.4121454
73054,35.6715554,-97.190309
71753,33.2256783,-93.1846743
71758,33.3092891,-92.9149476
71759,33.3209788,-92.6441721
73055,34.6438239,-97.9107157
71762,33.3429173,-92.7683568
73056,36.1769382,-97.6262087
71763,33.916457,-92.8053397
73057,34.8310114,-97.4286119
73058,35.8155666,-97.2201036
71764,33.4318822,-93.0489474
73059,35.3117046,-98.0463895
71765,33.1418822,-92.3317948
73061,36.3551321,-97.0055575
71766,33.7251307,-92.5066532
71770,33.3880921,-93.3174271
71772,33.8327523,-93.1261736
73062,35.0393191,-98.7527042
73063,36.0527067,-97.4250085
7857,40.8970515,-74.6998351
21214,39.3517934,-76.5643999
7860,41.0568623,-74.8185953
7863,40.8075708,-74.9574513
7865,40.7938056,-74.8983472
21215,39.3452409,-76.6835656
7866,40.9549894,-74.4880058
21216,39.3105945,-76.6717168
7869,40.8416396,-74.5785221
7870,40.8039795,-74.8196506
7871,41.0466955,-74.627989
21217,39.3084728,-76.6391545
7874,40.923063,-74.73579
7876,40.8544704,-74.6573573
7878,40.8722839,-74.4739293
7880,40.8714522,-74.8888908
7881,41.1208157,-74.8903053
21218,39.3301071,-76.6014512
7882,40.75264,-75.0137871
21219,39.2274589,-76.4433049
7885,40.897202,-74.6323548
7901,40.7149229,-74.3663718
21220,39.3472798,-76.3900797
7920,40.6773834,-74.5645129
7921,40.6560187,-74.6786573
7922,40.6765898,-74.4270216
7924,40.7303838,-74.5926019
93541,37.9880737,-119.1143862
93543,34.4811081,-117.9820058
93544,34.4955373,-117.7566446
93545,36.5563866,-118.0542207
93546,37.5491262,-118.8398144
93549,36.2122028,-117.9485323
93550,34.4085486,-118.1235922
93551,34.6041047,-118.239213
93552,34.5708668,-118.0237441
93553,34.407332,-117.9118413
93554,35.4139445,-117.7643332
93555,35.6065094,-117.6834718
93558,35.347928,-117.6213929
93560,34.8668939,-118.339832
93561,35.1187723,-118.4938111
93562,35.7464629,-117.3866042
93563,34.4025257,-117.7660679
93591,34.5978614,-117.8155726
93592,35.8528149,-117.2247093
93601,37.3934712,-119.7410368
93602,37.0288348,-119.3166544
93603,36.6225074,-118.9571871
93604,37.3441487,-119.4221394
93605,37.2031577,-119.249243
14613,43.1821707,-77.6401751
14614,43.1574423,-77.6153548
14615,43.2012068,-77.6547486
14616,43.2346299,-77.6576606
14617,43.2254965,-77.5935271
14618,43.1145423,-77.5549758
14619,43.1364557,-77.6494766
14620,43.1282911,-77.6058055
14621,43.1899385,-77.6036493
14622,43.2148594,-77.5523525
14623,43.087349,-77.6418621
14624,43.1282998,-77.7314114
14625,43.150045,-77.505526
14626,43.2137327,-77.7122939
66219,38.9483472,-94.7765971
66220,38.9596913,-94.8190142
66221,38.8636824,-94.7084534
66223,38.8634823,-94.6684792
66224,38.8635393,-94.626804
66226,39.0303114,-94.8594151
66227,38.9726689,-94.8748362
66401,38.9323671,-96.3096516
66402,38.9139996,-95.843271
66403,39.8935727,-96.2858926
66404,39.8781489,-96.1733436
66406,39.894106,-96.4207292
66407,39.2285187,-96.1987948
66408,39.9594535,-95.969994
66409,38.924185,-95.5596403
66411,39.6454605,-96.628455
66412,39.9076302,-96.777462
66413,38.7688749,-95.8807249
66414,38.8302587,-95.688664
66415,39.6882765,-96.1474583
66416,39.5257059,-95.8632405
66417,39.6565592,-96.0448574
66418,39.2794955,-95.9335855
912,18.4453339,-66.0601389
913,18.4500022,-66.0426558
915,18.437179,-66.045571
917,18.4206735,-66.0501049
918,18.4210219,-66.0657892
920,18.414292,-66.088042
921,18.3922936,-66.0885285
923,18.4090288,-66.0385863
924,18.3981259,-66.012592
925,18.4002956,-66.0506021
926,18.3454003,-66.0515453
927,18.3880106,-66.072089
934,18.4113129,-66.124234
55003,45.0074757,-92.7790642
50002,41.5147779,-94.6483414
55005,45.3961066,-93.2184645
55006,45.7382662,-93.1989393
50003,41.611504,-94.0430263
50005,42.1319881,-93.034602
55007,45.971304,-93.1178202
50006,42.5083971,-93.4019676
50007,41.8068249,-93.6020071
50008,40.6796722,-93.380265
55008,45.5694882,-93.2766319
50009,41.6451826,-93.4597921
55009,44.4838725,-92.8651558
55011,45.3407404,-93.2533128
55012,45.437981,-92.7883542
50010,42.0308258,-93.5883003
7843,40.9392271,-74.6595062
7846,40.96594,-74.8770679
7847,40.8893463,-74.6238789
7848,41.1038919,-74.6870038
7849,40.9703228,-74.6072441
7850,40.9068575,-74.662035
8360,39.4944821,-75.00577
8361,39.4493692,-74.9588266
8401,39.3847179,-74.4505768
8402,39.3263847,-74.5044733
8403,39.3184972,-74.542405
8406,39.3415604,-74.4808622
8501,40.1639521,-74.566233
8502,40.4482174,-74.6532441
8505,40.1030918,-74.7335717
8510,40.1914774,-74.4168127
8511,40.0423787,-74.5570371
8512,40.3243574,-74.5255263
8514,40.1342454,-74.491732
8515,40.119177,-74.6628935
8518,40.1154281,-74.8020878
29554,33.70405,-79.3815978
29555,33.8455832,-79.4838564
29556,33.6682268,-79.7631385
29560,33.8278952,-79.7421418
29563,34.3533401,-79.2086712
29564,33.4493855,-79.8484084
29565,34.3580523,-79.4992889
29566,33.8721408,-78.6577902
29567,34.5609716,-79.4326827
29568,33.9136164,-78.7502916
29569,34.0326316,-78.9115832
29570,34.6678657,-79.5627073
29571,34.1351233,-79.4250407
29572,33.7725679,-78.7856627
29574,34.1654129,-79.2608314
29575,33.6291324,-78.9704123
29576,33.56209,-79.0610871
29577,33.6986859,-78.9027644
29579,33.7545883,-78.9166974
29580,33.6531008,-79.5519749
29581,34.1948625,-79.1142386
29582,33.8311476,-78.6586123
29583,33.9778511,-79.5710767
29584,34.5833129,-80.0657678
29585,33.5200385,-79.1359406
29588,33.6704527,-79.0230968
29590,33.56892,-79.8486962
29591,33.9379992,-79.7622895
29592,34.2646352,-79.4838648
29593,34.4931068,-79.8569637
29594,34.6402331,-79.5773603
29596,34.7442239,-79.8307566
31909,32.548807,-84.9241058
39813,31.4231556,-84.6843055
27526,35.5438588,-78.8297845
67442,38.6558998,-97.7720837
67443,38.3806089,-97.5257685
67444,38.5448615,-98.136257
67445,39.3713843,-97.8241514
67446,39.4737664,-98.3054885
67447,39.4856107,-96.9720612
67448,38.6554928,-97.4127305
67449,38.6766437,-96.8939405
67450,38.6150158,-98.4513737
67451,38.7031708,-97.1215801
67452,39.2412859,-98.3683563
67454,38.6988402,-98.1121051
67455,39.0204776,-98.1654069
67456,38.6006765,-97.6753872
67457,38.3936281,-97.992841
67458,39.1707543,-97.3043959
67459,38.6007895,-98.3404837
66970,39.948136,-98.0343691
67001,37.7570007,-97.6354366
24382,36.9600158,-81.1013672
24401,38.1343872,-79.0855635
24411,38.1051278,-79.3112377
24412,38.0537215,-79.8181361
24413,38.5424536,-79.6002886
15531,40.1839364,-79.0820974
15532,39.7620351,-79.0608013
15533,39.9818466,-78.2419256
15534,39.8992647,-78.6911966
15535,39.8211835,-78.4441712
15536,39.9545555,-78.2035547
15537,40.0003852,-78.3668427
15538,39.8637155,-78.8344578
15539,40.1284088,-78.5913803
15540,39.7974394,-79.2392725
15541,40.0438763,-78.9713907
15542,39.8756943,-79.071544
15544,40.1356379,-79.093436
15545,39.8021597,-78.7524632
15546,40.1366242,-79.0479878
15547,40.1621458,-79.0717078
15550,39.9782526,-78.6496177
15551,39.8681542,-79.2847982
15552,39.792472,-78.991709
15554,40.1229175,-78.6217845
15555,40.0924079,-79.0822474
15557,39.9276631,-79.2183708
15558,39.7484204,-79.1103566
15559,40.0602483,-78.6910646
17944,40.6724173,-76.2791687
17945,40.7853504,-76.3754567
17946,40.8103636,-76.2563719
17948,40.8490893,-76.1171757
17949,40.7939258,-76.242345
17951,40.6785559,-76.2452459
17952,40.7554384,-76.0585522
17953,40.7519017,-76.1202176
17954,40.6904205,-76.2596882
17957,40.5918244,-76.5182118
17959,40.7319948,-76.1500737
17960,40.6972414,-75.9470438
57457,45.8772774,-99.1542989
57460,45.279575,-98.6706813
57461,45.1568699,-98.4320189
57465,45.1361118,-98.6875108
57466,45.2235741,-99.4606597
57467,44.8367723,-99.1803381
57468,45.499753,-97.7581421
57469,44.8573836,-98.5717779
57470,44.8839007,-98.8942863
57471,45.4045363,-99.3182647
57472,45.4357175,-100.0681048
57473,44.9914566,-99.4993408
57474,45.2920142,-98.2787326
57475,45.2235534,-99.6246336
57476,44.7061668,-98.6152488
57477,45.0469427,-98.1623569
57479,45.3029448,-98.4432144
57481,45.6625923,-98.6829579
57501,44.5276324,-100.3091229
57520,44.852798,-100.1936578
57521,43.7965028,-101.1988912
57522,44.4654874,-99.9948223
57523,43.2334011,-99.2137648
57528,43.1907756,-99.7612508
57529,43.2306023,-99.5637941
57531,43.9736706,-100.4859122
57532,44.40031,-100.6282206
57533,43.378934,-99.4249385
57534,43.5709221,-99.6873639
57536,44.4053847,-99.76527
57537,44.5780864,-101.067304
57538,43.1539062,-99.1421241
57540,44.5173244,-99.6125954
57541,43.5940185,-99.8838881
57543,43.7756709,-101.5020674
32328,29.7518314,-84.9091176
32330,30.5799301,-84.7505322
32331,30.4448874,-83.6375996
32332,30.6207352,-84.6780523
32333,30.6077428,-84.4175917
32334,30.2662374,-84.7424723
32336,30.260764,-83.8479693
32340,30.4687478,-83.439238
32343,30.4783314,-84.5046888
32344,30.1704659,-84.0663388
32346,29.9908374,-84.3845926
32347,30.1741957,-83.6115283
32348,29.9774038,-83.5961565
32350,30.5749717,-83.325794
32351,30.5201247,-84.6750807
32352,30.6622609,-84.5916273
32355,30.1721955,-84.2085521
32356,29.8592348,-83.415003
32358,30.1056662,-84.5580025
32359,29.6775458,-83.3931123
32361,30.3577122,-83.9885834
32399,30.4370404,-84.2825463
32401,30.1597372,-85.6609223
73064,35.3687639,-97.7465558
73065,35.2552157,-97.6101555
73066,35.5002145,-97.327478
71801,33.64586,-93.5988703
71820,33.7994116,-94.2725769
73067,34.9110765,-97.907103
73068,35.1386471,-97.2916376
71822,33.6631183,-94.1563996
71823,33.829113,-94.1233193
71825,33.8778655,-93.5564406
73069,35.2525207,-97.4643976
71826,33.0925397,-93.7232193
71827,33.4251892,-93.396517
73071,35.2383158,-97.4119482
71832,34.0369192,-94.351136
71833,34.1419278,-94.0412497
71834,33.1148433,-93.9578446
73072,35.2115646,-97.5010176
71835,33.6440138,-93.4291817
73073,36.1517606,-97.4156103
71836,33.7149944,-94.39765
73074,34.8333875,-97.2741012
71837,33.2548976,-93.845308
71838,33.6519121,-93.8122617
71839,33.3348659,-93.7290396
71841,34.1619965,-94.3395146
73075,34.7488082,-97.2322854
71842,33.9028823,-94.285269
71845,33.3155888,-93.6439575
71846,33.9437524,-94.1277696
71847,33.9262688,-93.6367856
71851,33.8566592,-93.9425221
73077,36.3061339,-97.266383
73078,35.6748504,-97.7535102
7926,40.8012619,-74.5701219
21221,39.2892049,-76.4347699
7927,40.8218625,-74.4542896
7928,40.7259865,-74.412612
7930,40.7813093,-74.6835898
7931,40.6904648,-74.6622455
7932,40.7770088,-74.3930461
7933,40.7039162,-74.4595296
7934,40.7224336,-74.6749016
7935,40.7360041,-74.4458867
7936,40.8185531,-74.3637423
7939,40.6673824,-74.5539079
7940,40.7605346,-74.41948
21222,39.26484,-76.4925655
7945,40.7819484,-74.5995007
7946,40.6777089,-74.5085377
7950,40.8460261,-74.4823138
21223,39.2829512,-76.6538772
7960,40.7839256,-74.5002036
7961,40.7806198,-74.4327411
7970,40.8080844,-74.572929
7974,40.6969186,-74.4038525
7976,40.7280596,-74.4793438
93606,36.8031973,-120.018564
93608,36.4924781,-120.3555257
93609,36.5265966,-119.8641031
93610,37.0983035,-120.2812124
93611,36.8244523,-119.6800306
93612,36.8148491,-119.7119089
93614,37.2098213,-119.7498023
93615,36.5033225,-119.2863279
93616,36.6553534,-119.5938614
93618,36.5210011,-119.3894419
93619,36.917573,-119.593481
93620,37.0199984,-120.6253658
93621,36.7892726,-119.1403448
93622,36.8145027,-120.5752398
93623,37.4948773,-119.6442796
93624,36.3785733,-120.1165776
93625,36.6245387,-119.6718737
93626,37.0432863,-119.6913063
93627,36.563591,-120.093683
93628,36.7722087,-118.9357287
93630,36.7272498,-120.1234256
93631,36.4800648,-119.517339
93633,36.822163,-118.6493279
93634,37.2236095,-119.0009358
93635,37.0680184,-120.8435061
93636,36.9848853,-119.8739136
93637,36.9180792,-120.1859331
93638,37.043434,-120.0336928
93640,36.6726833,-120.4465213
93641,36.6971802,-119.0229948
93643,37.22469,-119.4707295
93644,37.3777869,-119.6323852
93645,37.182359,-119.6414497
93646,36.6447378,-119.2891809
93647,36.6007599,-119.1754848
93648,36.6206344,-119.5207313
14627,43.1286611,-77.6291471
14701,42.0801598,-79.2567099
14706,42.1132457,-78.5331461
14707,42.0773398,-78.0605202
14708,42.0192186,-78.0636169
14709,42.3564938,-77.9820644
14710,42.0877698,-79.4198473
14711,42.3267321,-78.1194187
14712,42.1837446,-79.3619232
14714,42.2967283,-78.2336328
14715,42.0765303,-78.1447498
14716,42.3906371,-79.4450436
14717,42.3618267,-78.1795339
14718,42.3458141,-79.2876167
14719,42.3419578,-78.8759528
14720,42.1085932,-79.2811891
14721,42.0139053,-78.2664423
14722,42.2094994,-79.4683541
14723,42.3176975,-79.1572238
14724,42.0463283,-79.66983
14726,42.2535853,-79.0202788
14727,42.2068816,-78.2972938
14728,42.2633329,-79.4231764
14729,42.4083774,-78.7435838
14731,42.3073513,-78.6555028
55616,47.1706114,-91.6422858
55702,46.9573642,-92.6375692
55703,47.7308994,-92.7500649
55704,46.2190854,-92.7516671
55705,47.4518018,-92.2073571
55706,47.7214178,-91.96154
55707,46.5557439,-92.6295042
55708,47.5713173,-92.3474284
55709,47.4287504,-93.3730551
55710,47.6296925,-92.7085107
55711,46.8188954,-92.6908365
55712,46.2816999,-92.5206243
55713,47.500558,-92.7458425
55716,47.3219553,-93.2641722
55717,47.0687014,-92.3872158
55718,46.6209307,-92.4864029
55719,47.541039,-92.8621902
55720,46.7509917,-92.5333742
55721,47.2212698,-93.6831665
55722,47.2788985,-93.4418926
55723,47.8391953,-92.9160674
55724,47.1663941,-92.3551219
55725,48.1661843,-92.4628534
8520,40.2581258,-74.5393095
8525,40.3977164,-74.7795196
8527,40.1086646,-74.3586022
8528,40.3871082,-74.6189152
8530,40.3700197,-74.9101615
8533,40.0710312,-74.5001409
8534,40.3294221,-74.7927886
8535,40.2486738,-74.4297117
8536,40.3322668,-74.581026
8540,40.3630103,-74.6553213
8542,40.3529526,-74.6603406
8550,40.2801548,-74.6146408
8551,40.4471107,-74.837285
8553,40.4003475,-74.6389222
39815,30.7388504,-84.4906976
27527,35.6539485,-78.3817153
39817,30.9435368,-84.6020014
27529,35.6558018,-78.586493
39819,30.7807557,-84.6411958
27530,35.3811744,-78.062514
27531,35.3429937,-77.9644113
39823,31.3335682,-84.9470328
39824,31.4951634,-84.9250183
39825,30.9307673,-84.7407629
39826,31.8206339,-84.3488866
39827,30.9476146,-84.2103776
27534,35.3692725,-77.8868715
27536,36.3267306,-78.4091249
39828,30.8083455,-84.2240877
39834,30.894278,-84.4311495
39836,31.6660074,-84.8686329
27537,36.3718013,-78.3978783
39837,31.1521038,-84.6777057
27539,35.6765368,-78.8134439
39840,31.7812998,-84.7641245
27540,35.6219835,-78.8630905
39841,31.2928663,-84.6850438
27541,36.2648617,-79.0832168
27542,35.6182928,-78.1368384
27544,36.19973,-78.4465588
39842,31.760949,-84.4374747
27545,35.7835,-78.4781395
39845,30.9514499,-84.892724
27546,35.3853173,-78.8621072
39846,31.5629727,-84.7458978
39851,31.6198309,-84.9925826
39854,31.8692184,-85.0525566
39859,30.9876384,-84.8127591
27549,36.1016627,-78.2322327
39861,31.1353502,-84.9872484
27551,36.4328431,-78.0501696
27553,36.486498,-78.3027976
39862,31.4593711,-84.5173806
24415,37.9249995,-79.3170528
24416,37.7224969,-79.3608638
24421,38.2446506,-79.2451453
24422,37.8305044,-79.7595019
24426,37.7651331,-80.0838212
24430,38.0869587,-79.3557985
24431,38.1700357,-78.8428853
24432,38.1480625,-79.4433596
24433,38.4300013,-79.501688
24435,37.8726397,-79.3019376
24437,38.2260686,-78.9392323
24439,37.9938063,-79.4893058
24440,37.9993571,-79.165401
24441,38.2260666,-78.824873
24442,38.3725299,-79.3846175
24445,37.9446279,-79.8987401
24448,37.7971102,-79.7885238
24450,37.778993,-79.5265781
24457,37.763071,-79.9439024
24458,38.3157471,-79.5274724
24459,38.017024,-79.2983723
24460,38.0198801,-79.6564591
24464,37.8749722,-79.0940708
24465,38.3845648,-79.6477583
24467,38.2549934,-78.9713232
24471,38.3132097,-78.7841797
24472,37.9411573,-79.2085679
67037,37.5718316,-97.2172351
67038,37.1017901,-96.723843
67039,37.5276683,-96.9742899
67041,38.0539752,-97.1299513
67042,37.8572635,-96.780718
67045,37.8661454,-96.3452825
67047,37.6318461,-96.0729352
15560,40.0165581,-78.907139
15561,40.0955992,-79.0876716
15562,39.7395328,-79.1345564
15563,40.097575,-78.9289203
15564,39.729993,-78.8377739
15601,40.3149811,-79.5348032
15610,40.146956,-79.417201
15611,40.306515,-79.6526398
15612,40.1373467,-79.5997168
15613,40.5465771,-79.5616629
15615,40.3653084,-79.7341559
15616,40.227181,-79.5619528
15617,40.268182,-79.6553729
15618,40.5710258,-79.4398689
17961,40.6496987,-76.0609491
17963,40.5615768,-76.3820167
17964,40.7029543,-76.514515
17965,40.6986062,-76.1652811
17967,40.8562541,-76.2162677
17968,40.6386787,-76.6122999
17970,40.7202061,-76.1919495
17972,40.5921654,-76.2057904
17974,40.6957002,-76.2362673
17976,40.8198995,-76.2105025
17978,40.6254479,-76.6149633
17979,40.5615852,-76.1997018
17980,40.5186839,-76.6445593
17981,40.6341924,-76.3894569
17982,40.785932,-76.021309
17983,40.6426225,-76.5471655
17985,40.9123025,-76.2166475
18011,40.4770128,-75.646129
18013,40.848762,-75.1772932
18014,40.7644314,-75.4092209
18015,40.5858686,-75.3672386
18016,40.6323324,-75.3930936
83874,47.6431529,-115.8049852
98843,47.7571617,-120.0575857
83876,47.45747,-116.9305605
89832,41.9764894,-116.1583556
97910,42.7490758,-117.5114594
97913,43.6135894,-117.3232858
57544,43.9452571,-99.9092344
57547,43.4895986,-101.4236925
57548,44.088065,-99.720054
57551,43.1772324,-101.7114009
57552,44.2829819,-101.19991
57553,44.4745941,-101.6455881
57555,43.2432869,-100.6108124
57559,43.9362091,-100.7234792
57560,43.4392268,-101.1909329
57562,43.8873866,-100.9549861
57563,43.3653846,-100.3655143
57564,44.7296085,-99.9896616
57566,43.3235017,-101.0909501
57567,44.124255,-101.7400913
57568,43.8855799,-100.0745353
57569,43.8591591,-99.5540616
63622,37.7909922,-90.9074306
58244,48.1440672,-97.611693
63623,37.6850549,-90.8825901
63624,37.755635,-90.6339448
63625,37.5548797,-90.9717485
63626,38.0699834,-90.6865295
58249,48.8227963,-98.3267948
32403,30.0485617,-85.5532308
32404,30.2046458,-85.5017465
32405,30.2020989,-85.6674069
32407,30.1983245,-85.7906942
32408,30.1421851,-85.7326784
32409,30.3567621,-85.6536896
32410,29.9951868,-85.4142228
32413,30.3103003,-85.9053139
32420,30.632365,-85.3845702
32421,30.5253569,-85.172774
32423,30.9437771,-85.0489094
32424,30.362385,-85.0830603
32425,30.8531835,-85.7204915
32426,30.9468861,-85.3704134
32427,30.7104869,-85.7923094
32428,30.61575,-85.5729446
32430,30.4183609,-85.2340788
32431,30.7874821,-85.4108159
32432,30.7148715,-85.0775715
32433,30.8511781,-86.2008377
32435,30.6486346,-86.1301969
32437,30.4362479,-85.9092209
32438,30.501235,-85.4241743
32439,30.4852936,-86.1213356
32440,30.9224256,-85.5261904
32442,30.6784475,-85.0164
32443,30.8725211,-85.10942
32444,30.2399445,-85.6515996
32445,30.97052,-85.1973382
73079,35.2109341,-98.0120006
73080,34.9949003,-97.4798732
71852,33.9976812,-93.8555535
71853,33.5937993,-93.9380349
73082,34.7761967,-97.9021097
73084,35.5258598,-97.344367
71854,33.4514147,-93.881829
73086,34.4729632,-96.9707931
